ID	GENE	ENSEMBLE	TCGA_AML_FEMALE	TCGA_AML_MALE	TCGA_DEAD	TCGA_ALIVE	GTEX_BLOOD	GTEX_BLOOD_VESSEL	GTEX_BONE_MARROW	GTEX_MUSCLE			
CA-CA-11-67646807-67647063.2319.0	ACY3	ENST00000255082.7	41.86046512	58.13953488	72.09302326	27.90697674	2.948207171	0	0	0	100		
CA-CA-14-75063469-75063561.4222.0	ACYP1	ENST00000238618.7	45.61403509	54.38596491	64.9122807	35.0877193	6.932270916	42.13333333	50	25.89473684	100		
CA-CA-2-53973712-53973810.1942.0	ACYP2	ENST00000422521.2	62.5	37.5	43.75	56.25	1.513944223	12.8	31.57894737	8.842105263	100		
CA-CA-20-44622587-44622652.126.0	ADA	NM_000022.3	45.71428571	54.28571429	64.57142857	35.42857143	7.729083665	40.93333333	50	25.47368421	100		
CA-CA-22-17188338-17188447.109.0	ADA2	NM_177405.2	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	38.8	0	18.10526316	100		
CA-CA-15-43334944-43335170.94.0	ADAL	-	48.64864865	51.35135135	66.66666667	33.33333333	3.74501992	40.26666667	50	25.47368421	100		
CA-CA-15-58640776-58640830.83.0	ADAM10	ENST00000402627.5	0	100	100	0	0.15936255	0	45.61403509	0	100		
CA-CS-1-155057198-155057362.46.1	ADAM15	ENST00000368413.5	45.45454545	54.54545455	68.59504132	31.40495868	3.824701195	36	42.98245614	16.84210526	100		
CA-CA-2-9527785-9527954.2876.0	ADAM17	-	45.97701149	54.02298851	64.94252874	35.05747126	6.852589641	41.73333333	50	25.05263158	100		
CA-CA-5-157564372-157564443.319.0	ADAM19	-	45.28301887	54.71698113	71.69811321	28.30188679	6.533864542	35.33333333	9.649122807	5.684210526	100		
CA-CA-7-88163011-88163180.300.0	ADAM22	NM_021721.4	5.882352941	94.11764706	58.82352941	41.17647059	3.187250996	11.2	0	0.631578947	100		
CA-CA-2-206594736-206594905.829.0	ADAM23	ENST00000264377.7	50	50	100	0	0	28	0	18.73684211	100		
CA-CA-8-24320235-24320307.189.0	ADAM28	NM_021777.4	46.66666667	53.33333333	64.66666667	35.33333333	1.354581673	11.86666667	0	0.210526316	100		
CA-CA-8-39136656-39136718.152.0	ADAM32	ENST00000522506.5	0	100	100	0	0	3.866666667	0	0.210526316	100		
CA-CA-10-133269896-133269974.241.0	ADAM8	-	44.82758621	55.17241379	64.13793103	35.86206897	7.888446215	28.13333333	49.12280702	2.105263158	100		
CA-CA-8-39026676-39026810.17.0	ADAM9	XR_001745616.1	41.73228346	58.26771654	66.92913386	33.07086614	7.80876494	42.13333333	50	25.89473684	100		
CA-CA-8-24393261-24393338.1351.1	ADAMDEC1	ENST00000522298.1	0	100	100	0	0.15936255	0.666666667	0	0	100		
CA-CA-21-26840997-26841165.182.0	ADAMTS1	ENST00000284984.7	50	50	50	50	1.035856574	42.13333333	0.877192982	25.89473684	100		
CA-CA-19-8605011-8605358.1413.2	ADAMTS10	ENST00000596466.2	37.5	62.5	75	25	1.992031873	41.86666667	4.385964912	12.84210526	100		
CA-CA-9-133425528-133425612.2336.0	ADAMTS13	-	66.66666667	33.33333333	100	0	1.593625498	7.066666667	0	6.947368421	100		
CA-CA-10-70743547-70743681.1312.0	ADAMTS14	NM_080722.4	45.45454545	54.54545455	63.63636364	36.36363636	0	1.6	50	0	100		
CA-CS-11-130462086-130462254.654.0	ADAMTS15	Augustus:g3520.t3	42.85714286	57.14285714	42.85714286	57.14285714	0.079681275	40.4	0	10.52631579	100		
CA-CA-15-100281228-100281401.17.0	ADAMTS17	ENST00000558960.1	100	0	0	100	0.398406375	3.333333333	0	12.21052632	100		
CA-CS-16-77319848-77320093.250.0	ADAMTS18	XM_017022989.1	20	80	40	60	0	0.266666667	0	0	100		
CA-CS-5-179152141-179152255.390.1	ADAMTS2	ENST00000274609.5	51.51515152	48.48484848	57.57575758	42.42424242	2.868525896	40.8	0	7.368421053	100		
CA-CA-4-72298276-72298442.929.0	ADAMTS3	-	25	75	66.66666667	33.33333333	0.239043825	15.33333333	50	0.210526316	100		
CA-CA-1-161193212-161193388.5142.0	ADAMTS4	ENST00000367996.5	60	40	80	20	0	40.26666667	39.47368421	22.73684211	100		
CA-CA-21-26954738-26954871.294.0	ADAMTS5	ENST00000284987.5	50	50	100	0	0	24.93333333	0	8.631578947	100		
CA-CA-5-65273339-65273447.750.0	ADAMTS6	XM_011543124.2	33.33333333	66.66666667	66.66666667	33.33333333	1.115537849	13.6	0	0	100		
CA-CA-15-78796589-78796786.1185.0	ADAMTS7	ENST00000388820.4	36.36363636	63.63636364	27.27272727	72.72727273	2.151394422	41.2	0	2.947368421	100		
CA-CS-15-82304320-82304404.1578.0	ADAMTS7P1	ENST00000620003.1	33.33333333	66.66666667	100	0	0.3187251	0	0	0	100		
CA-CA-15-85319857-85319995.3937.0	ADAMTS7P4	ENST00000558365.1	100	0	100	0	1.752988048	2.666666667	0	0.421052632	100		
CA-CA-11-130408463-130408639.9063.0	ADAMTS8	ENST00000531752.1	0	100	0	100	0	41.2	0	7.157894737	100		
CA-CA-3-64622419-64622586.192.0	ADAMTS9	-	0	100	100	0	0	38.8	0	19.36842105	100		
CA-CA-9-133544469-133544550.323.0	ADAMTSL2	-	0	100	100	0	0.15936255	24	0	10.94736842	100		
CA-CA-1-150556161-150556366.419.0	ADAMTSL4	NM_025008.4	45.98540146	54.01459854	65.69343066	34.30656934	4.541832669	42.13333333	50	25.89473684	100		
CA-CA-19-1506738-1506928.509.0	ADAMTSL5	XM_005259549.3	100	0	100	0	0.239043825	32.66666667	49.12280702	24.84210526	100		
CA-CA-7-900101-900164.144.0	ADAP1	ENST00000437486.5	100	0	50	50	0.239043825	0.133333333	0	0	100		
CA-CA-7-919967-920050.3167.0	"ADAP1,COX19"	NM_001284310.1	44.44444444	55.55555556	64.81481481	35.18518519	7.888446215	41.33333333	18.42105263	2.315789474	100		
CA-CA-1-154601040-154602626.2883.0	ADAR	ENST00000368471.7	45.83333333	54.16666667	64.28571429	35.71428571	7.250996016	42	50	24.21052632	100		
CA-CA-21-45183361-45183510.109.1	ADARB1	NM_001112.3	43.57142857	56.42857143	68.57142857	31.42857143	2.868525896	42.13333333	40.35087719	25.05263158	100		
CA-CS-10-1184860-1185039.1488.3	ADARB2	ENST00000490172.1	0	100	100	0	0.239043825	2.8	0	0.421052632	100		
CA-CA-16-75618585-75618640.476.0	ADAT1	ENST00000564657.1	44.04761905	55.95238095	63.0952381	36.9047619	7.330677291	41.6	49.12280702	24.42105263	100		
CA-CA-6-143428611-143428684.4083.0	ADAT2	-	45.05494505	54.94505495	63.73626374	36.26373626	4.143426295	30.53333333	50	12.42105263	100		
CA-CA-14-77907802-77907919.791.0	ADCK1	XM_005267886.3	45.61403509	54.38596491	64.9122807	35.0877193	6.215139442	37.2	49.12280702	23.78947368	100		
CA-CA-7-140674610-140674757.2270.0	ADCK2	ENST00000483369.5	100	0	0	100	0	0.133333333	0	0	100		
CA-CA-8-144392775-144392892.7.0	ADCK5	ENST00000308860.10	44.57831325	55.42168675	67.46987952	32.53012048	7.250996016	41.06666667	49.12280702	24.84210526	100		
CA-CA-7-45703375-45703492.495.0	ADCY1	ENST00000297323.11	50	50	100	0	0.239043825	7.2	0	5.263157895	100		
CA-CA-6-41111222-41111356.3084.0	ADCY10P1	-	45.45454545	54.54545455	36.36363636	63.63636364	0.637450199	1.333333333	0	7.368421053	100		
CA-CA-5-7709210-7709387.593.0	ADCY2	-	61.53846154	38.46153846	61.53846154	38.46153846	0	34.93333333	0	25.47368421	100		
CA-CA-2-24827545-24827608.656.0	ADCY3	XM_011532494.1	42.59259259	57.40740741	67.59259259	32.40740741	5.577689243	41.06666667	48.24561404	15.36842105	100		
CA-CA-14-24331207-24331356.331.0	ADCY4	NM_001198568.1	38.46153846	61.53846154	61.53846154	38.46153846	0.956175299	39.2	0	25.05263158	100		
CA-CA-12-48776208-48776350.287.0	ADCY6	ENST00000552090.1	100	0	0	100	0.079681275	0.933333333	0	0	100		
CA-CA-16-50312889-50313036.384.0	ADCY7	XM_011522837.2	45.61403509	54.38596491	65.49707602	34.50292398	7.888446215	35.46666667	50	2.526315789	100		
CA-CA-8-130800425-130800572.676.0	ADCY8	-	0	100	100	0	0	0.133333333	0	1.052631579	100		
CA-CA-16-3977481-3977630.124.0	ADCY9	ENST00000576936.5	45.79439252	54.20560748	63.55140187	36.44859813	1.992031873	42.13333333	0	25.89473684	100		
CA-CS-18-905385-905496.1255.0	ADCYAP1	ENST00000450565.7	50	50	75	25	0	12.93333333	0	0.631578947	100		
CA-CA-4-2926284-2926316.328.0	ADD1	ENST00000541843.2	0	100	100	0	0.079681275	15.46666667	0	0.631578947	100		
CA-CS-2-70677757-70677781.2006.0	ADD2	ENST00000522886.5	38.88888889	61.11111111	66.66666667	33.33333333	0.239043825	0	42.98245614	0	100		
CA-CA-10-110118586-110118736.1027.0	ADD3	NM_001320592.1	45.40229885	54.59770115	64.36781609	35.63218391	7.80876494	42	50	24.42105263	100		
CA-CA-8-37829260-37829332.275.0	ADGRA2	-	41.28440367	58.71559633	66.05504587	33.94495413	0.239043825	42	0	17.68421053	100		
CA-CA-4-22402674-22402799.216.0	ADGRA3	NM_145290.3	46.37681159	52.89855072	65.2173913	34.05797101	0.15936255	41.2	0	25.68421053	99.27536231		
CA-CA-8-142478186-142478360.450.0	ADGRB1	-	100	0	100	0	0.15936255	2.933333333	0	0	100		
CA-CS-6-69330505-69330572.2.0	ADGRB3	XM_006715534.3	100	0	100	0	0	18.26666667	49.12280702	0	100		
CA-CA-12-131138136-131138229.43.0	ADGRD1	ENST00000543617.2	16.66666667	83.33333333	66.66666667	33.33333333	2.868525896	35.73333333	49.12280702	21.47368421	100		
CA-CS-9-124452090-124452154.277.0	ADGRD2	ENST00000618308.2	100	0	100	0	0	0	0	0	100		
CA-CA-19-6926365-6926601.36.2	ADGRE1	NM_001256253.1	50.45045045	49.54954955	67.56756757	32.43243243	4.541832669	0.4	0	0	100		
CA-CA-19-14746895-14746962.701.1	ADGRE2	ENST00000360222.8	50	50	100	0	0.239043825	0	0	0	100		
CA-CA-19-14644107-14644275.156.0	ADGRE3	XR_001753772.1	43.58974359	56.41025641	66.66666667	33.33333333	4.462151394	0	0	0	100		
CA-CS-19-6960296-6960388.2245.0	ADGRE4P	-	50.87719298	49.12280702	63.15789474	36.84210526	2.151394422	5.466666667	0	0	100		
CA-CA-19-14388449-14388500.560.0	ADGRE5	ENST00000592261.6	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	49.12280702	25.26315789	100		
CA-CS-6-47007252-47007294.617.0	ADGRF1	XM_011514469.1	0	100	100	0	0	0	0	0	100		
CA-CS-2-26317495-26317562.6856.0	ADGRF3	ENST00000487878.1	38.46153846	61.53846154	76.92307692	23.07692308	1.434262948	0.266666667	0	0	100		
CA-CA-6-46866924-46867137.4646.0	ADGRF5	-	0	100	100	0	0	38.13333333	0	25.89473684	100		
CA-CS-16-57650252-57650351.98.64	ADGRG1	ENST00000564103.5	70.58823529	29.41176471	88.23529412	11.76470588	0.478087649	1.333333333	0	0.421052632	100		
CA-CA-16-57685642-57685926.145.0	ADGRG3	ENST00000450388.7	47.5	52.5	77.5	22.5	4.462151394	3.2	0	0.210526316	100		
CA-CA-16-57563847-57563979.1382.0	ADGRG5	XM_011522949.2	45.56962025	54.43037975	67.08860759	32.91139241	6.533864542	0.266666667	0	0	100		
CA-CS-6-142309543-142309644.316.4	ADGRG6	ENST00000545477.1	50	50	100	0	0	0.266666667	0	0	100		
CA-CA-3-100659687-100659843.1431.0	ADGRG7	-	66.66666667	33.33333333	33.33333333	66.66666667	0.15936255	0.933333333	0	0.421052632	100		
CA-CA-19-14167015-14167030.1484.0	ADGRL1	NM_001008701.2	23.80952381	76.19047619	61.9047619	38.0952381	0.079681275	12.4	21.92982456	0.210526316	100		
CA-CA-1-81969177-81969387.785.0	ADGRL2	-	0	100	100	0	0	41.73333333	0	13.68421053	100		
CA-CA-4-61979562-61979772.601.0	ADGRL3	XM_017007935.1	58.33333333	41.66666667	58.33333333	41.66666667	0	31.46666667	0	1.473684211	100		
CA-CS-1-78917829-78918050.358.0	ADGRL4	ENST00000370742.3	25	75	75	25	0	41.46666667	0	25.89473684	100		
CA-CA-5-91150029-91150221.1481.0	ADGRV1	-	100	0	100	0	0.239043825	0.8	49.12280702	0.210526316	100		
CA-CA-4-99318045-99318184.780.0	ADH1B	ENST00000305046.12	50	50	100	0	4.22310757	42.13333333	16.66666667	25.89473684	100		
CA-CA-4-99085114-99085216.463.6	ADH5	ENST00000512991.5	50	50	50	50	1.673306773	26.4	50	11.15789474	100		
CA-CA-8-66454058-66454157.437.0	ADHFE1	NM_144650.2	39.3442623	60.6557377	65.57377049	34.42622951	2.709163347	42	0	25.89473684	100		
CA-CA-2-3500813-3500993.2581.0	ADI1	ENST00000382093.5	42.98245614	57.01754386	63.15789474	36.84210526	5.976095618	40.13333333	47.36842105	24.21052632	100		
CA-CA-3-186853050-186853272.7763.0	ADIPOQ	ENST00000320741.6	40	60	80	20	0.239043825	13.33333333	1.754385965	10.52631579	100		
CA-CA-1-202954240-202954307.3413.0	ADIPOR1	ENST00000426229.1	41.50943396	58.49056604	64.1509434	35.8490566	5.498007968	31.2	40.35087719	25.68421053	100		
CA-CA-12-1780450-1780637.222.0	ADIPOR2	XM_005253789.1	45.34883721	54.65116279	63.95348837	36.04651163	7.888446215	42.13333333	50	25.89473684	100		
CA-CA-10-86969041-86969121.6935.0	ADIRF-AS1	ENST00000418273.2	100	0	100	0	0.239043825	2.4	0	0.421052632	100		
CA-CA-10-74394140-74394313.119.0	ADK	XM_017015704.1	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684	100		
CA-CA-11-10305679-10305798.371.0	ADM	ENST00000525063.2	60	40	60	40	3.027888446	13.06666667	0	4	100		
CA-CA-20-50904765-50904849.173.0	ADNP	ENST00000534467.1	41.40625	58.59375	64.84375	35.15625	4.541832669	26.4	50	12	100		
CA-CA-18-80117529-80117584.594.0	ADNP2	ENST00000560752.5	42.10526316	57.89473684	68.42105263	31.57894737	2.868525896	14.8	43.85964912	2.105263158	100		
CA-CS-20-50931371-50931449.6068.1	ADNP-AS1	ENST00000558899.2	0	100	100	0	0.15936255	2.133333333	0	0.842105263	100		
CA-CA-22-24433130-24433736.3713.0	ADORA2A	ENST00000337539.11	34.09090909	65.90909091	70.45454545	29.54545455	4.462151394	4.533333333	0.877192982	0.421052632	100		
CA-CA-15-72760406-72760527.45.5	ADPGK	ENST00000569517.5	47.5	52.5	67.5	32.5	5.099601594	15.2	30.70175439	1.473684211	100		
CA-CS-15-72787421-72787593.9243.0	ADPGK-AS1	ENST00000566745.1	25	75	75	25	0.478087649	0.266666667	0	0.631578947	100		
CA-CA-3-119582133-119582467.6112.3	ADPRH	ENST00000478927.5	47.2972973	52.7027027	67.56756757	32.43243243	6.374501992	40.13333333	39.47368421	24	100		
CA-CA-13-113433741-113433867.829.0	ADPRHL1	ENST00000612156.2	50	50	75	25	1.274900398	16.26666667	37.71929825	25.89473684	100		
CA-CA-1-36091909-36092094.9106.0	ADPRHL2	Augustus:g391.t2	45.40229885	54.59770115	64.36781609	35.63218391	7.888446215	42.13333333	49.12280702	25.89473684	100		
CA-CA-20-62307370-62307452.228.0	ADRM1	XM_005260257.1	45.40229885	54.59770115	64.94252874	35.05747126	7.80876494	42.13333333	50	25.89473684	100		
CA-CS-22-40360401-40360492.771.2	ADSL	XR_937826.2	44.26229508	55.73770492	62.29508197	37.70491803	4.22310757	32	46.49122807	22.31578947	100		
CA-CA-1-244418759-244418914.1220.0	ADSS	NM_001126.3	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684	100		
CA-CA-14-104740838-104740920.752.0	ADSSL1	ENST00000330877.6	50	50	56.25	43.75	1.434262948	42.13333333	49.12280702	25.89473684	100		
CA-CA-6-11723348-11723500.6821.4	ADTRP	ENST00000513651.5	44.44444444	55.55555556	72.22222222	27.77777778	6.772908367	7.2	49.12280702	0.421052632	100		
CA-CA-7-44110724-44111057.513.0	AEBP1	ENST00000434445.1	49.24242424	50.75757576	65.15151515	34.84848485	4.38247012	42.13333333	19.29824561	23.78947368	100		
CA-CA-12-19462509-19462717.3585.3	AEBP2	ENST00000538425.5	66.66666667	33.33333333	33.33333333	66.66666667	0	0.4	5.263157895	0	100		
CA-CA-15-88629225-88629426.4728.0	AEN	ENST00000332810.3	45.39877301	54.60122699	63.80368098	36.19631902	7.330677291	41.73333333	50	25.26315789	100		
CA-CA-19-3055663-3055726.6216.3	AES	ENST00000585557.1	46.47887324	53.52112676	64.08450704	35.91549296	4.780876494	32.8	41.22807018	11.15789474	100		
CA-CS-4-7816017-7816099.349.0	AFAP1	NM_198595.2	37.5	62.5	50	50	1.752988048	41.73333333	0	13.68421053	100		
CA-CS-5-149320390-149320463.663.0	AFAP1L1	NM_001146337.2	12.5	87.5	50	50	0.079681275	40.8	0	25.89473684	100		
CA-CS-10-114310353-114310443.389.0	AFAP1L2	ENST00000304129.8	50	50	75	25	1.593625498	41.46666667	0	13.89473684	100		
CA-CA-6-167943128-167943194.36.0	AFDN	XM_005266996.3	41.66666667	58.33333333	70.83333333	29.16666667	3.90438247	41.73333333	50	25.05263158	100		
CA-CA-4-87114366-87115299.179.0	AFF1	ENST00000395146.8	45.40229885	54.59770115	64.36781609	35.63218391	7.64940239	41.46666667	50	25.47368421	100		
CA-CS-X-148843381-148843415.859.0	AFF2	NM_001169123.1	40.69767442	59.30232558	58.13953488	41.86046512	0.239043825	9.866666667	0	0	100		
CA-CA-2-99837476-99837524.142.0	AFF3	ENST00000430789.1	16.66666667	83.33333333	100	0	0	0.666666667	0	0	100		
CA-CA-5-132899586-132899641.1266.0	AFF4	-	45.02923977	54.97076023	63.74269006	36.25730994	6.135458167	41.73333333	50	25.47368421	100		
CA-CA-6-108355653-108355755.374.2	AFG1L	ENST00000421954.5	50	50	50	50	0.15936255	0.4	4.385964912	0	100		
CA-CA-16-89992720-89992828.1562.0	AFG3L1P	NR_003227.1	44.82758621	55.17241379	66.20689655	33.79310345	6.374501992	42.13333333	49.12280702	25.89473684	100		
CA-CA-18-12351084-12351210.90.0	AFG3L2	-	45.71428571	54.28571429	64.57142857	35.42857143	7.410358566	42.13333333	50	25.89473684	100		
CA-CA-2-64569622-64569679.469.0	AFTPH	ENST00000422803.2	53.48837209	46.51162791	53.48837209	46.51162791	1.912350598	15.73333333	24.56140351	19.36842105	100		
CA-CA-4-177436297-177436351.1904.1	AGA	ENST00000510635.1	42.42424242	57.57575758	66.66666667	33.33333333	2.948207171	17.2	25.43859649	3.157894737	100		
CA-CA-2-235709178-235709237.1393.3	AGAP1	ENST00000409538.5	28.57142857	71.42857143	85.71428571	14.28571429	0.637450199	26.53333333	1.754385965	8.421052632	100		
CA-CA-10-45698064-45698116.689.0	AGAP10P	ENST00000454844.1	45.13274336	54.86725664	62.83185841	37.16814159	2.788844622	18.13333333	33.33333333	7.157894737	100		
CA-CA-10-87004324-87004360.5208.0	AGAP11	ENST00000437689.3	25	75	50	50	0.637450199	42.13333333	49.12280702	24.63157895	100		
CA-CA-10-48012275-48012327.5594.0	AGAP12P	ENST00000585227.6	45.61403509	54.38596491	64.32748538	35.67251462	7.171314741	42.13333333	50	25.47368421	100		
CA-CS-10-46822177-46822212.3921.0	AGAP13P	-	45.88235294	54.11764706	63.52941176	36.47058824	6.294820717	41.86666667	50	24.63157895	100		
CA-CA-10-46337815-46337884.2063.0	AGAP14	ENST00000624701.2	46.93877551	53.06122449	61.9047619	38.0952381	2.709163347	15.2	29.8245614	7.157894737	100		
CA-CS-12-57731555-57731642.619.0	AGAP2	ENST00000549129.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	22.26666667	7.01754386	25.89473684	100		
CA-CA-7-151117370-151117456.499.0	AGAP3	ENST00000473140.1	0	100	50	50	0.398406375	3.333333333	14.9122807	1.684210526	100		
CA-CA-10-45828028-45828080.1585.0	AGAP4	ENST00000430779.6	50	50	57.14285714	42.85714286	1.992031873	4.133333333	22.80701754	1.894736842	100		
CA-CA-10-73681007-73681341.1081.0	AGAP5	ENST00000607663.1	48.4375	51.5625	50	50	2.071713147	4.666666667	42.10526316	0.842105263	100		
CA-CA-10-50001995-50002096.1994.0	AGAP6	-	45.71428571	54.28571429	64.57142857	35.42857143	7.729083665	42.13333333	50	25.89473684	100		
CA-CS-10-46112579-46112648.330.0	AGAP7P	-	45.97701149	54.02298851	64.36781609	35.63218391	6.533864542	41.46666667	49.12280702	23.57894737	100		
CA-CS-10-47520498-47520567.1725.0	AGAP9	-	45.71428571	54.28571429	64.57142857	35.42857143	6.613545817	42.13333333	50	25.26315789	100		
CA-CS-11-47714617-47714750.3901.1	AGBL2	ENST00000530969.1	0	100	100	0	0.079681275	0	1.754385965	0	100		
CA-CA-7-134989249-134989310.2154.0	AGBL3	ENST00000476700.5	60	40	80	20	2.948207171	17.6	14.03508772	15.36842105	100		
CA-CA-1-49045583-49045800.5618.0	AGBL4	-	0	100	0	100	0	0	0	0	100		
CA-CA-2-27052912-27053173.695.4	AGBL5	ENST00000453161.5	50	50	66.66666667	33.33333333	2.390438247	11.6	43.85964912	2.947368421	100		
CA-CA-6-32181350-32181477.700.0	AGER	ENST00000375065.6	33.33333333	66.66666667	33.33333333	66.66666667	0.637450199	0.133333333	2.631578947	0	100		
CA-CA-2-227491546-227491640.32.0	AGFG1	-	45.40229885	54.59770115	64.36781609	35.63218391	7.80876494	42.13333333	49.12280702	25.47368421	100		
CA-CA-7-100548821-100548915.456.0	AGFG2	XM_017012113.1	44.35483871	55.64516129	62.09677419	37.90322581	7.250996016	42.13333333	49.12280702	25.47368421	100		
CA-CA-5-77055513-77055596.1549.0	AGGF1	ENST00000312916.11	45.40229885	54.59770115	64.36781609	35.63218391	6.932270916	42.13333333	50	25.68421053	100		
CA-CA-7-141593145-141593185.858.0	AGK	ENST00000465241.5	45.93023256	54.06976744	63.95348837	36.04651163	7.490039841	42.13333333	50	25.68421053	100		
CA-CA-1-99875357-99875455.153.0	AGL	XM_005270557.2	45.51282051	54.48717949	63.46153846	36.53846154	4.541832669	39.6	50	25.26315789	100		
CA-CA-1-15577684-15577864.3119.0	AGMAT	NM_024758.4	40	60	72.72727273	27.27272727	5.338645418	0.533333333	0	25.05263158	100		
CA-CA-1-35913841-35914001.729.0	AGO1	ENST00000373206.5	45.66473988	54.33526012	64.73988439	35.26011561	7.410358566	41.33333333	50	23.57894737	100		
CA-CA-8-140535467-140535569.69.0	AGO2	ENST00000520412.1	45.40229885	54.59770115	64.94252874	35.05747126	7.888446215	42.13333333	50	25.89473684	100		
CA-CA-1-35973374-35973511.1079.1	AGO3	ENST00000397828.3	44.70588235	55.29411765	64.11764706	35.88235294	6.055776892	36.53333333	49.12280702	13.26315789	100		
CA-CA-1-35841164-35841480.53.0	AGO4	NR_146062.1	45.40229885	54.59770115	64.36781609	35.63218391	7.011952191	40.93333333	49.12280702	25.26315789	100		
CA-CA-6-32170936-32171070.8719.1	AGPAT1	ENST00000476663.1	44.31818182	55.68181818	67.04545455	32.95454545	6.055776892	27.6	49.12280702	18.52631579	100		
CA-CA-9-136674734-136674807.4073.3	AGPAT2	ENST00000371694.7	46.5408805	53.4591195	64.77987421	35.22012579	7.80876494	41.2	49.12280702	24.21052632	100		
CA-CA-21-43980988-43981187.41.0	AGPAT3	ENST00000467358.5	44.9704142	55.0295858	64.49704142	35.50295858	7.729083665	42	50	25.89473684	100		
CA-CS-6-161153345-161153499.2161.0	AGPAT4	ENST00000366911.9	48.8372093	51.1627907	62.79069767	37.20930233	7.011952191	41.73333333	49.12280702	7.578947368	100		
CA-CA-8-6741660-6741751.4168.0	AGPAT5	ENST00000285518.10	45.02923977	54.97076023	63.74269006	36.25730994	5.099601594	40.66666667	50	25.68421053	100		
CA-CA-2-177513818-177513908.1525.0	AGPS	ENST00000264167.8	45.40229885	54.59770115	64.36781609	35.63218391	7.410358566	42.13333333	50	25.89473684	100		
